source_manifest_sha256,asset_sha256,asset_url,asset_width,asset_height,asset_classification,visual_subject,mapping_ordinal,sku,asin,slot,mapping_result,expected_recipe_keys,represented_recipe_keys,missing_recipe_keys,sku_conclusion,sku_defects,sku_required_actions
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,798,RR-ASG1-JVKV,B0H8361PYX,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,WHOLE_WHEAT_PB_STRAWBERRY,,,REBUILD_GALLERY,NON_EXACT_MULTI_FLAVOR_PROMO,REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,806,RS-AS47-M3K3,B0H87748WJ,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,CHOCOLATE_HAZELNUT|PB_GRAPE,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,814,RU-ASC3-4TUS,B0H83SJFR7,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY_PROTEIN|PB_HONEY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,822,RY-ASMO-6N4F,B0H8493HNR,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|PB_HONEY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,830,RY-ASO3-24Q2,B0H84XMG42,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_HONEY|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,838,RZ-AS26-WLRM,B0H85PJ516,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,CHOCOLATE_HAZELNUT|PB_BLACKBERRY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,846,SA-ASCK-J2B2,B0H82XP1MM,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_APPLE_CINNAMON_PROTEIN,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,854,SA-ASDW-SNEW,B0H82SMZ2M,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_MIXED_BERRY,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,862,SC-ASH8-4RQG,B0H856DWVS,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_APPLE_CINNAMON_PROTEIN|PB_BLUEBERRY_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,870,SG-AS32-LZ9Y,B0H8564C6D,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|PB_CHOCOLATE_FLAVORED_SPREAD,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,878,SG-ASLB-M2DG,B0H84PFKYC,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|PB_GRAPE,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,886,SH-ASO0-PW37,B0H83ZH3TB,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY_PROTEIN|PB_GRAPE,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,894,SS-AS9K-U9TV,B0H831889Q,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_CHOCOLATE_FLAVORED_SPREAD,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,902,SU-ASS4-RV6R,B0H853HGHC,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_APPLE_CINNAMON_PROTEIN|WHOLE_WHEAT_PB_GRAPE,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,910,SV-AS87-D6SV,B0H83ZGN22,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY_PROTEIN|PB_STRAWBERRY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,918,SZ-ASPI-JFAT,B0H776M5B5,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_BLACKBERRY,,,REBUILD_GALLERY,SECONDARY_COUNT_OUT_OF_RANGE|PRODUCT_IMAGE_COUNT_OUT_OF_RANGE,BUILD_5_TO_7_SECONDARY_IMAGES|BUILD_4_TO_6_PRODUCT_IMAGES
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,920,TH-AS6D-CCES,B0H845HSDZ,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|CHOCOLATE_HAZELNUT,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,928,TL-ASHN-ZRKG,B0H85P9F3R,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,CHOCOLATE_HAZELNUT|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,936,TP-AS91-8PAZ,B0H835T5HN,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_MIXED_BERRY,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,944,TQ-ASBR-96TC,B0H82BCZ44,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_BLUEBERRY_PROTEIN,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,952,TQ-ASC4-P2NP,B0H839G6RQ,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_BLACKBERRY,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,960,TY-AST2-JE9P,B0H84WQRXB,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,974,UA-ASAO-RE7Q,B0H784LMG6,GALLERY_7,APPROVED_CARD_PRESENT_BUT_WRONG_SLOT,PB_STRAWBERRY,,,REPAIR_SLOT1,WRONG_GALLERY_1,MOVE_EXACT_APPROVED_CARD_TO_GALLERY_1|REMOVE_NUTRITION_PANEL_FROM_GALLERY_1
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,976,UD-AS9J-QNY6,B0H834L7P6,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_HONEY,,,REBUILD_GALLERY,NON_EXACT_MULTI_FLAVOR_PROMO,REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,984,UE-ASA6-CLLY,B0H83ZHZ4S,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_RASPBERRY|PB_BLACKBERRY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,992,UF-ASA1-GN5P,B0H854DM3X,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_PLAIN|PB_STRAWBERRY,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1000,UG-ASUO-L4D9,B0H83FP8WW,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1008,UJ-ASQ1-9FNR,B0H82P651P,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,RETAILER_SPECIFIC_COPY,REPLACE_ONLY_AT_TARGET_LIFESTYLE_ASSET
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1014,UY-AS5N-A2E4,B0H83R4M3R,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY_PROTEIN,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1022,VA-ASOK-QJCA,B0H85RZDX5,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_APPLE_CINNAMON_PROTEIN|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1030,VC-ASQE-L5Z5,B0H82QYM85,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,CHOCOLATE_HAZELNUT,,,REBUILD_GALLERY,NON_EXACT_MULTI_FLAVOR_PROMO,REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1044,VC-ASV1-378P,B0H786L5MW,GALLERY_7,APPROVED_CARD_PRESENT_BUT_WRONG_SLOT,PB_STRAWBERRY,,,REPAIR_SLOT1,WRONG_GALLERY_1,MOVE_EXACT_APPROVED_CARD_TO_GALLERY_1|REMOVE_NUTRITION_PANEL_FROM_GALLERY_1
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1046,VH-ASHZ-TJEE,B0H856VWD6,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,WHOLE_WHEAT_PB_STRAWBERRY|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1054,VK-ASSB-3YFK,B0H85FY28F,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_HONEY|WHOLE_WHEAT_PB_GRAPE,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1062,VN-AS1A-D572,B0H82PKK18,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1070,VN-AS6Q-5AE9,B0H8538L32,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_PLAIN|CHOCOLATE_HAZELNUT,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1078,VT-ASTH-B6LM,B0H85CL8JD,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_PLAIN|PB_APPLE_CINNAMON_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1086,WC-ASH5-EFN6,B0H833W54L,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_APPLE_CINNAMON_PROTEIN,,,KEEP,,
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1094,WK-AS2R-FJUW,B0H82XBNVN,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_PLAIN,,,REBUILD_GALLERY,NON_EXACT_MULTI_FLAVOR_PROMO,REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1102,WK-AS7E-M3CE,B0H843R64X,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,PB_STRAWBERRY_PROTEIN|PB_MIXED_BERRY_MORNING_PROTEIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT
aeea0813c67584d5d082186fca92535487b7a96de1dedd9e0e0bb67930944f02,0becbfd6f8d54afcb84a183f6829fe78f234360df0a76149845263d5eafbb7eb,https://m.media-amazon.com/images/I/81OibsvvU0L.jpg,2000,2000,KEEP_SHARED,OWNER_APPROVED_FIXED_PRICE_THANK_YOU_COLD_CHAIN_CARD,1110,WK-ASPD-G9HL,B0H85CF81Y,GALLERY_1,APPROVED_FIXED_CARD_IN_REQUIRED_SLOT,WHOLE_WHEAT_PB_STRAWBERRY|PB_PLAIN,,,REBUILD_GALLERY,MISSING_RECIPE_COMPONENT_COVERAGE|NON_EXACT_MULTI_FLAVOR_PROMO,ADD_PRODUCT_IMAGES_FOR_EVERY_RECIPE_COMPONENT|REMOVE_OR_REPLACE_NON_EXACT_MULTI_FLAVOR_PROMO
